text,llm,Label
اسلام آباد مانیٹرنگ ڈیسک نیوز ایجنسیاں الیکشن کمیشن آف پاکستان کا انتخابات کی تاریخ دینے کے حوالے سے اہم اجلاس بے نتیجہ ختم ہو گیا ذرائع کے مطابق عام انتخابات کی تاریخ دینا الیکشن کمیشن کے دائرہ اختیار میں نہیں الیکشن کمیشن کا مشاورتی اجلاس تقریباً 2 گہنٹے جاری رہا اور بغیر کسی نتیجے کے ختم ہوگیا,,Biased
چیف الیکشن کمشنر کا کہنا تہا کہ الیکشن کمیشن انتخابات کا اعلان نہیں کرسکتا اس پر جسٹس مظاہرنقوی نے سوال کیا کہ کس قانون کے تحت الیکشن کمیشن انتخابات کا اعلان نہیں کرسکتا؟چیف الیکشن کمشنر نے کہا کہ گورنر یا صدر انتخابات کا اعلان کرسکتے ہیں آئین کے آرٹیکل105 کے تحت الیکشن کمیشن انتخابات کی تاریخ نہیں دے سکتا سپریم کورٹ نے الیکشن کی راہ میں حائل رکاوٹوں پر الیکشن کمیشن سے تفصیلی رپورٹ طلب کرلی,,Biased
جسٹس مظاہرنقوی نے کہا کہ کیا آپ کو سپریم کورٹ کے احکامات کا علم نہیں تہا؟ چیف الیکشن کمشنر نے جواب دیا کہ جو ریکارڈ ملا اس میں سپریم کورٹ کے احکامات کا ذکر نہیں تہا جسٹس اعجاز الاحسن نے کہا کہ آپ صرف آئین وقانون کے پابند ہیں اپنی پالیسیوں کے نہیں,,Biased
چیف الیکشن کمشنر کا بہی کہنا تہا کہ عدالت اجازت دے تو میری جگہ سیکرٹری یا سینیئر افسر کو آج پیش ہوجائیگا جسٹس اعجاز الاحسن نے کہا کہ آپ ادارے کے سربراہ ہیں آپ خود پیش ہوں سکون سے سنیں گے,,Biased
اسلام آباد آئی این پی سپریم کورٹ بار ایسوسی ایشن کے صدر عابد زبیری نے اپنی مبینہ آڈیو کو جعلی قرار دے دیا صدر سپریم کورٹ بار نے کہا کہ سوشل میڈیا پر میری پرویز الہی کے ساتہ گفتگو کی آڈیو پہیلائی جا رہی ہے آڈیو میں سپریم کورٹ کے کیس پر اثر انداز ہونے سے متعلق میری پرویز الہی سے گفتگو شامل ہے آڈیو سننے کے بعد یقین سے کہہ سکتا ہوں کہ وہ جعلی ہے,,Biased
اسلام آباد آئی این پی وفاقی تحقیقاتی ادارے ایف آئی اے نے غداری کے مقدمے میں شوکت ترین کو اشتہاری قرار دینے کی کارروائی شروع کردی جس کے بعد ایف آئی اے شوکت ترین کی گرفتاری کے لیے اقدامات کرے گا سابق وزیر خزانہ کی گرفتاری کیلئے انٹرپول سے مدد لی جائے گی,,Biased
گورنر خیبر پختونخوا نے صوبے میں عام انتخابات کیلئے 16اپریل کی تاریخ تجویز کر دی,,Unbiased
سیکرٹری کابینہ ڈویژن احمد نواز سکہیرا ریٹائر ہو گئے,,Unbiased
دہشت گردی کے خلاف جنگ ہر قیمت پر جیتیں گی وزیراعظم آرمی چیف پارلیمنٹ سے رہنمائی لیں گے جو فیصلہ ہو گا اس پر عمل ہوگا وزیر داخلہ,,Unbiased
صدر مملکت نے پارلیمنٹ کا مشترکہ اجلاس 8 فروری کو طلب کر لیا,,Unbiased
متنازع ٹوئٹ کیس اعظم سواتی پر فردِ جرم عائد کرنے کا فیصلہ,,Unbiased
پاکستان آئی ایم ایف مذاکرا ت شروع گردشی قرضہ کم کرنے کیلئے کمیٹی قائم پاکستان کی عالمی مالیاتی فنڈ کی شرائط پوری کرنیکی یقین دہانی عملدرآمد کیلئے وقت مانگ لیا ذرائع,,Unbiased
وزیر اعظم نے وفاقی کابینہ کا اجلاس آج طلب کرلیا,,Unbiased
میانوالی دہشت گردوں کا تہانے پر حملہ ناکام پولیس کی جوابی کارروائی ملزم فرار,,Unbiased
رجسٹرار سپریم کورٹ نے نگراں وزیر اعلی پنجاب کیخلاف پی ٹی آئی کی درخواست پراعتراضات لگا دیے,,Unbiased
پشاور پولیس لائنز مسجد خودکش دہماکہ سکیورٹی کی غفلت قرار شہدا کی تعداد 100تک پہنچ گئی,,Unbiased
یو اے ای کو پاکستان کے 5 سرکاری اداروں کے شیئرز خریدنے کی پیشکش,,Unbiased
فیول ایڈجسٹمنٹ نیپرا نے بجلی 2.31روپے سستی کرنے کی منظوری دیدی,,Unbiased
پی اے سی پشاور پولیس لائنز ریڈزون میں افغان مہاجرین کی موجودگی کا انکشاف,,Unbiased
سینٹ اجلاس پشاور دہماکے پر بحث اپوزیشن حکومتی اراکین میں تلخ جملوں کا تبادلہ,,Unbiased
پشاور دہماکا ابتدائی رپورٹ وزیرِ اعظم کو پیش,,Unbiased
پشاورپولیس لائنز دہماکے کے مزید 6 شہداء کی نمازجنازہ ادا,,Unbiased
فسطائیت ملک پر مسلط نہیں ہر کام آئین اور قانون کے مطابق ہوگا مریم اورنگزیب,,Unbiased
دہشتگردی کے واقعات پر عمران خان سے جواب طلب کیا جائے بختاور بہٹو,,Unbiased
مریم نواز آج سے ملک گیر تنظیمی دوروں کا آغاز کریں گی,,Unbiased
درآمد و برآمد کا اختیار انتظامیہ کے پاس ہائیکورٹ از خود نوٹس کا اختیار استعمال نہیں کر سکتی سپریم کورٹ,,Unbiased
سانحہ پشاور ذمہ داروں کا انصاف کے کٹہرے میں لائینگے آرمی چیف تمام سیاسی قوتیں متحد ہو جائیں شہباز شریف,,Unbiased
حکومت عوام کی مشکلات کے ازالے کیلئے ہرممکن اقدامات کررہی ہے زرداری,,Unbiased
بنگلا دیش آئی ایم ایف سے 4.7 ارب ڈالر قرضہ حاصل کرنے میں کامیاب,,Unbiased
اسحاق ڈار کی مصروفیت کے باعث ای سی سی اجلاس منسوخ,,Unbiased
توشہ خانہ کیس عمران خان پر فرد جرم عائد کرنے کیلئے 7فروری کی تاریخ مقرر,,Unbiased
عمران خان کا پنجاب اورخیبرپختونخوا میں انتخابی امیدواروں کے نام فائنل کرنیکا فیصلہ,,Unbiased
